establishment_name,state,naics_code,inspection_date,year
"WEGMANS FOOD MARKETS, INCORPORATED",PA,445110.0,2008-11-21,2008
WINCO FOODS LLC,OR,445110.0,2009-04-20,2009
"VALLARTA FOOD ENTERPRISES, INC. STORE #10",CA,445110.0,2012-07-17,2012
BI-LO LLC,SC,445110.0,2012-01-31,2012
"WINN DIXIE, INC.",FL,445110.0,2010-04-12,2010
KENS MARKET INC,WA,445110.0,2010-10-25,2010
SUPERVALU,WI,445110.0,2004-08-06,2004
NEW ALBERTSONS INC,OR,445110.0,2010-05-18,2010
"FASTRAC FOOD MART, INC.",NC,445110.0,2008-10-14,2008
FIESTA FOODS OF SUNNYSIDE,WA,445110.0,2014-04-25,2014
ALBERTSONS #249,WA,445110.0,2011-08-31,2011
GOOD CHOICE INC (SUPERM.ECONO. LOS CAOBOS),PR,445110.0,2010-12-01,2010
SAFEWAY #347,WA,445110.0,2005-09-06,2005
QFC-839,WA,445110.0,2012-06-12,2012
"JEWEL FOOD STORES, INC.",IL,445110.0,2005-02-16,2005
"GIANT FOOD, INC. STORE#265",MD,445110.0,2003-03-12,2003
SAFEWAY INC.,CA,445110.0,2006-08-04,2006
WHOLE FOODS MARKET INC,OR,445110.0,2004-10-27,2004
"LOWE'S FOOD STORES, INC.",NC,445110.0,2009-12-08,2009
LEONEL RUBIO MASONRY,TX,445110.0,2004-10-15,2004
"WEGMANS FOOD MARKETS, INC.",VA,445110.0,2009-04-21,2009
"BODEGA LATINA CORPORATION, A DELAWARE CORPORATION",CA,445110.0,2011-05-18,2011
"ROUNDY'S SUPERMARKETS, INC.",WI,445110.0,2007-09-19,2007
"FOOD LION, LLC",NC,445110.0,2005-04-11,2005
VALLARTA SUPERMARKET,CA,445110.0,2008-04-14,2008
SAVE A LOT HOLLAND #23789,MI,445110.0,2004-09-21,2004
SAFEWAY,CA,445110.0,2009-04-07,2009
SAVEMART SUPERMARKETS DBA FOOD MAXX,CA,445110.0,2006-06-23,2006
H E BUTT GROCERY,TX,445110.0,2005-03-22,2005
"SAFEWAY, INC.",CA,445110.0,2006-05-25,2006
PACIFIC NW REGIONAL OFFICE,WA,445110.0,2014-01-27,2014
RALEYS SUPERMARKET #344,CA,445110.0,2007-03-05,2007
SINNETTS MARKET PLACE,WA,445110.0,2004-06-28,2004
SAMUEL MAX LIM DBA EL RANCHO MARKET,CA,445110.0,2003-11-04,2003
99 CENT STORE,CA,445110.0,2007-07-24,2007
RALPHS GROCERY CO,CA,445110.0,2010-07-08,2010
SAFEWAY INC,CA,445110.0,2006-10-10,2006
SCHEURICHS SHOP & KART,WA,445110.0,2011-04-12,2011
C&S WHOLESALE GROCERS,NJ,445110.0,2007-02-27,2007
KROGER LIMITED PARTNERSHIP #176,WV,445110.0,2011-01-04,2011
SAFEWAY STORE #1600,WA,445110.0,2011-01-03,2011
KINGS SUPER MARKETS,NJ,445110.0,2008-01-30,2008
MI PUEBLO STORE,CA,445110.0,2014-04-24,2014
FOOD TOWN SUPERMARKET,MI,445110.0,2006-09-19,2006
KEY FOOD CORP,NY,445110.0,2003-01-28,2003
NEW ALBERTSONS INC,OR,445110.0,2007-04-18,2007
AM PM MINIMART,WA,445110.0,2009-03-17,2009
"SAFEWAY, INC. #1541",CA,445110.0,2010-03-25,2010
ALBERTSON'S #179,NV,445110.0,2005-02-24,2005
FOOD MAXX # 463,CA,445110.0,2010-07-07,2010
TRADER JOES,WA,445110.0,2007-01-23,2007
SUPERVALU CASH & CARRY #7,WA,445110.0,2011-01-21,2011
ALBERTSON'S FOOD AND DRUG STORE,NV,445110.0,2003-08-13,2003
ROYAL FARMS INC,NY,445110.0,2006-06-26,2006
WINN DIXIE,KY,445110.0,2004-01-20,2004
SPROUTS FARMERS MARKET,CA,445110.0,2013-03-26,2013
KROGER LIMITED PARTNERSHIP I,OH,445110.0,2004-09-03,2004
"INGLES MARKETS, INCORPORATED",NC,445110.0,2013-01-28,2013
"FOOD LION, LLC",NC,445110.0,2010-05-20,2010
ALBERTSONS,CA,445110.0,2009-10-06,2009
GIANT EAGLE,OH,445110.0,2005-07-05,2005
AVA RUHA CORPORATION/DBA MOTHERS MARKET & KITCHEN,CA,445110.0,2014-09-08,2014
FOOD LION,VA,445110.0,2010-07-14,2010
BODEGA LATINA DBA EL SUPER,CA,445110.0,2013-01-25,2013
DOVER AFB COMMISSARY,DE,445110.0,2011-02-18,2011
"SAFEWAY, INC. (STORE 1257-7)",CA,445110.0,2011-04-04,2011
KROGER,TX,445110.0,2003-08-27,2003
TOP FOODS #29,WA,445110.0,2012-10-22,2012
LA ECONOMICA WHOLESALE GROCERY,NJ,445110.0,2005-03-22,2005
INGLES MARKETS INC. #441,GA,445110.0,2008-08-20,2008
COLLINGTON SERVICE,MD,445110.0,2009-01-28,2009
ZILLAH FOOD CENTER INC,WA,445110.0,2008-09-10,2008
DON QUIJOTE USA CO LTD,HI,445110.0,2010-03-31,2010
"TRIO SUPER MARKET OF HIDDENITE, INC.",NC,445110.0,2011-03-01,2011
OKIES FOOD CENTER INC,WA,445110.0,2010-06-29,2010
"ALDI, INC.",IN,445110.0,2010-05-27,2010
"GIANT FOOD, INC.",MD,445110.0,2005-09-29,2005
SAFEWAY,CA,445110.0,2003-10-21,2003
STATER BROS MARKETS - STORE #8,CA,445110.0,2012-03-30,2012
SAFEWAY INC. DBA VONS,CA,445110.0,2011-07-22,2011
"SMITH'S FOOD AND DRUG CENTERS, INC.",AZ,445110.0,2004-04-21,2004
SAVE MART SUPERMARKETS DBA LUCKY,CA,445110.0,2008-07-24,2008
SAFEWAY INC.,CA,445110.0,2007-07-10,2007
KROGER STORE 537,TX,445110.0,2009-03-27,2009
"SAVE MART SUPERMARKETS, INC. STORE #61",CA,445110.0,2012-02-27,2012
OBRIENS MARKET DELI,MI,445110.0,2008-08-11,2008
SMITH'S FOOD & DRUG #381,NV,445110.0,2009-09-11,2009
IGA FOODLINER,TX,445110.0,2009-01-08,2009
SAFEWAY,CA,445110.0,2004-10-15,2004
SHAW'S SUPERMARKETS INC.,VT,445110.0,2011-12-13,2011
ECM ENTERPRISES LLC,OR,445110.0,2007-09-17,2007
"SAFEWAY STORES, INC.",CA,445110.0,2005-08-05,2005
"BIG Y FOODS, INC.",CT,445110.0,2009-06-15,2009
"INGLES MARKETS, INC. STORE #50",NC,445110.0,2005-07-25,2005
"PRICE CHOPPER, INCORPORATED",MA,445110.0,2012-03-02,2012
MI PUEBLO FOOD CENTER,CA,445110.0,2012-03-07,2012
"WINCO FOODS, LLC",CA,445110.0,2008-08-06,2008
PAVILIONS,CA,445110.0,2005-03-17,2005
KIM CHEE WAREHOUSE GROCERS,GU,445110.0,2004-05-27,2004
CERMAK PRODUCE # 5,IL,445110.0,2005-06-08,2005
MANNY'S,CA,445110.0,2005-11-09,2005
"PIGGLY WIGGLY, INC.",SC,445110.0,2004-08-09,2004
SAFEWAY INC,OR,445110.0,2004-03-24,2004
"INGLES MARKETS, INC. - STORE 118",NC,445110.0,2011-02-08,2011
MARSH,IN,445110.0,2006-09-18,2006
FOOD PAVILION,WA,445110.0,2012-03-16,2012
NEW ALBERTSONS INC,OR,445110.0,2009-05-04,2009
CARLS FOOD CENTER,SC,445110.0,2012-03-01,2012
ALBERTSONS INC #246,WA,445110.0,2003-06-02,2003
EUROPA FOODS,WA,445110.0,2009-09-17,2009
SAFEWAY FOOD & DRUG,NV,445110.0,2003-09-09,2003
LOSON BROS INC DBA: LOSON'S BIG M,NY,445110.0,2005-03-08,2005
HEGEDORN'S INC.,NY,445110.0,2003-04-09,2003
WALMART PUERTO RICO INC DBA SUPERMERCADO AMIGO,PR,445110.0,2014-07-24,2014
"SAFEWAY STORES DBA SAFEWAY, INC",CA,445110.0,2011-08-04,2011
TRADER JOE'S,CA,445110.0,2013-01-02,2013
STATER BROS.,CA,445110.0,2004-02-20,2004
FARMER JACK #751,MI,445110.0,2004-09-24,2004
KROGER STORES,AR,445110.0,2004-06-24,2004
TRAG'S,CA,445110.0,2008-10-09,2008
FOOD LION OF LAWRENCEVILLE,VA,445110.0,2013-06-04,2013
SERV-U-SUCCESS,MI,445110.0,2013-11-12,2013
MEIJER INC,MI,445110.0,2006-09-14,2006
"HY-VEE FOOD STORES, INC.",IA,445110.0,2011-03-21,2011
GORDONS SELECT MARKET,WA,445110.0,2010-06-21,2010
"WHOLE FOODS MARKET GROUP, INC. DBA GREENLIFE GROC",NC,445110.0,2012-06-27,2012
SAFEWAY #1135,WA,445110.0,2004-11-30,2004
B & E4 LLC,OR,445110.0,2004-04-05,2004
WILD BERRY MARKET,CA,445110.0,2005-02-03,2005
"ALBERTSON'S, INC.",ID,445110.0,2004-04-12,2004
"BI-LO, LLC",NC,445110.0,2010-04-13,2010
ALBERTSON'S,CA,445110.0,2006-08-29,2006
JACKS COUNTRY STORE INC,WA,445110.0,2011-03-16,2011
RALEYS INC.,CA,445110.0,2010-03-09,2010
ALBERTSONS INC DBA ALBERTSONS FOOD CENTER #253,WA,445110.0,2003-02-20,2003
"INGLES MARKETS, INC.",NC,445110.0,2005-04-28,2005
KROGER LIMITED PARTNERSHIP I DBA KROGER FOOD STORE,KY,445110.0,2015-04-21,2015
"COMPARE FOODS S.E.W., LLC",NC,445110.0,2008-03-10,2008
INSTITUTIONAL JOBBERS CO (A CORP),NC,445110.0,2005-12-30,2005
ALBERTSONS INC,OR,445110.0,2002-12-03,2002
PAVILIONS,CA,445110.0,2008-03-17,2008
ALBERTSONS #239,WA,445110.0,2010-01-06,2010
"INGLES MARKETS, INCORPORATED",NC,445110.0,2010-05-06,2010
SMITH'S FOOD AND DRUG #364,NV,445110.0,2014-05-09,2014
BI-LO,NC,445110.0,2009-09-10,2009
RALPHS GROCERY COMPANY,CA,445110.0,2005-05-24,2005
MEIJER STORE 044,MI,445110.0,2013-04-29,2013
RALEY'S,CA,445110.0,2008-07-24,2008
FOOD BASKET,WY,445110.0,2003-06-05,2003
B.J.'S WHOLESALE CLUB INCORPORATED,MA,445110.0,2009-11-03,2009
QFC-853,WA,445110.0,2014-05-23,2014
GIANT EAGLE,PA,445110.0,2005-02-10,2005
ALBERTSONS,CA,445110.0,2006-02-09,2006
SUNCREST SUPERMARKET,WA,445110.0,2011-03-10,2011
RANDALL'S #4062,TX,445110.0,2007-08-16,2007
VON'S GROCERY STORE,CA,445110.0,2004-01-29,2004
"SAFEWAY, INC.",CA,445110.0,2002-10-10,2002
"PHM, INC. DBA SACKS MARKET",KY,445110.0,2011-02-23,2011
STATER BROTHERS MARKET #129,CA,445110.0,2009-12-14,2009
"MINYARD FOOD STORES, INC.",TX,445110.0,2007-07-10,2007
"DELHAIZE AMERICA, INC.",VA,445110.0,2004-01-28,2004
ROBB ENTERPRISES INC,OR,445110.0,2005-05-17,2005
COBORNS INC,MN,445110.0,2006-04-11,2006
THE VONS COMPANIES INC,CA,445110.0,2012-05-09,2012
WINCO FOODS,CA,445110.0,2005-08-30,2005
KROGER,IN,445110.0,2014-06-25,2014
WINCO FOODS LLC,OR,445110.0,2008-01-22,2008
RALPHS,CA,445110.0,2009-07-23,2009
"VILLAGE SUPER MARKET, INC. DBA SHOPRITE",NJ,445110.0,2012-01-23,2012
PALDO WORLD,WA,445110.0,2009-02-05,2009
SAFEWAY STORE #2246,CO,445110.0,2003-03-31,2003
"PATHMARK STORES, INC.",NJ,445110.0,2004-06-22,2004
AGUADILLA BABY FOOD CENTER,PR,445110.0,2006-03-23,2006
"HARRIS TEETER, INC. - STORE 194",NC,445110.0,2011-03-15,2011
ZEYTINIA GOURMET FOOD MARKET,CT,445110.0,2005-06-20,2005
FOOD GIANT SUPERMARKETS INC,TN,445110.0,2013-11-14,2013
NUMERO UNO ACQUISITIONS LLC,CA,445110.0,2009-07-01,2009
SUNRAY HEALTHY MARKET A DIV OF APEX HOMES INC,SC,445110.0,2012-12-20,2012
"WESTCO, INC.",KY,445110.0,2009-10-30,2009
ALBERTSONS,CA,445110.0,2007-02-23,2007
ECONO RIAL INC,PR,445110.0,2012-04-17,2012
"DOLLARS WORTH, LLC",NY,445110.0,2004-05-28,2004
GIANT OF MARYLAND LLC,VA,445110.0,2006-09-20,2006
NEW ALBERTSONS INC,OR,445110.0,2011-02-23,2011
FOODTOWN OF WILLIAMSBURG,NY,445110.0,2011-12-23,2011
YOUNG'S #606,SC,445110.0,2007-12-20,2007
ECONO NUNEZ,PR,445110.0,2008-02-07,2008
DEFENSE COMMISSARY AGENCY,GU,445110.0,2007-10-29,2007
JONG SOO LIM,OR,445110.0,2012-08-16,2012
GLENOMA GROCERY,WA,445110.0,2011-07-22,2011
WINCO HOLDINGS INC,OR,445110.0,2008-07-14,2008
SAFEWAY # 1544,WA,445110.0,2008-04-09,2008
UNIVERSITY PARK REGIONAL SUPER MARKET,IL,445110.0,2004-08-12,2004
TRADER JOE'S CO,OR,445110.0,2005-04-28,2005
H-E-B #14,TX,445110.0,2003-07-23,2003
FOOD 4 LESS,NV,445110.0,2003-05-28,2003
"CARLIE C'S OF WILDERS GROVE, LLC",NC,445110.0,2013-03-22,2013
"DBA ALBERTSON'S, INC STORE #6770",CA,445110.0,2009-02-03,2009
"WINN DIXIE, INC.",FL,445110.0,2010-03-31,2010
"O'BRIEN'S MARKET,INC",CA,445110.0,2008-04-21,2008
SAFEWAY,CA,445110.0,2007-08-10,2007
ALBERTSON'S,CA,445110.0,2006-10-27,2006
OLYMPIA FOOD CO-OP,WA,445110.0,2008-03-18,2008
KROGER LP 1,OH,445110.0,2011-01-21,2011
WINCO FOODS INC,OR,445110.0,2004-10-14,2004
O BLARNEYS INC,WA,445110.0,2010-01-13,2010
"CENTRAL GROCERS, INC.",IL,445110.0,2008-02-05,2008
SUPER MARKET LA TRINIDAD INC.,IL,445110.0,2009-07-14,2009
SAFEWAY INC.,CA,445110.0,2009-06-09,2009
BLUE SKY MARKET,WA,445110.0,2009-03-17,2009
"INGLES MARKETS, INCORPORATED",NC,445110.0,2009-06-05,2009
FINE FARE SUPERMARKET (MANDI FOOD CORP.),NY,445110.0,2006-03-16,2006
"WINN-DIXIE CHARLOTTE, INC.   STORE# 2006",NC,445110.0,2003-08-25,2003
SMITH'S FOOD & DRUG CENTER #388,NV,445110.0,2013-10-01,2013
"ALDIS, INC.",NC,445110.0,2009-01-15,2009
"PUBLIX SUPER MARKETS, INC.",GA,445110.0,2010-07-01,2010
"JEWEL FOOD STORES, INC.",IL,445110.0,2009-02-12,2009
OKANOGAN FOOD DEPOT #867,WA,445110.0,2012-03-07,2012
MEIJER STORES LTD. PARTNERSHIP (STORE #150),OH,445110.0,2008-11-10,2008
SAFEWAY INC,OR,445110.0,2003-11-25,2003
WRIGHTS FOODLINER INC,OR,445110.0,2004-06-16,2004
LUCKY STORES,CA,445110.0,2012-01-23,2012
HY-VEE,MO,445110.0,2003-04-28,2003
SAFEWAY INC,OR,445110.0,2014-01-06,2014
WHOLE FOODS MARKET,WA,445110.0,2009-12-23,2009
SAVE A LOT #24480,MI,445110.0,2009-11-23,2009
KROGER LIMITED PARTNERSHIP I,KY,445110.0,2014-01-22,2014
NEW ALBERTSONS INC (#6157),CA,445110.0,2009-02-10,2009
VONS PAVILIONS A SAFEWAY COMPANY (#2089),CA,445110.0,2008-09-16,2008
FOOD LION LLC,NC,445110.0,2015-06-04,2015
"WINN-DIXIE RALEIGH, INC.",NC,445110.0,2003-06-10,2003
WINCO HOLDINGS INC,OR,445110.0,2014-05-13,2014
RALPHS GROCERY CO,CA,445110.0,2003-04-04,2003
PECULIAR APPLE MARKET,MO,445110.0,2004-09-02,2004
SAFEWAY INC,HI,445110.0,2008-01-18,2008
"BASHAS', INC.",AZ,445110.0,2007-12-28,2007
THE KROGER CO,TN,445110.0,2012-07-16,2012
WINCO FOODS,CA,445110.0,2005-12-02,2005
STADIUM THRIFTWAY,WA,445110.0,2014-03-19,2014
HY-VEE,IA,445110.0,2013-12-12,2013
"WAREHOUSE GROCERIES, INC.",WV,445110.0,2003-11-12,2003
RALPHS GROCERY CO DBA FOOD CO #371,CA,445110.0,2012-08-29,2012
SAVEMART,CA,445110.0,2007-12-04,2007
VONS GROCERY,CA,445110.0,2013-09-20,2013
SUNGPIL KIM,OR,445110.0,2011-06-14,2011
LA PRINCESA MARKET,CA,445110.0,2012-09-17,2012
CEDAR VILLAGE IGA,WA,445110.0,2011-03-29,2011
C & K MARKET INC,OR,445110.0,2007-07-25,2007
NOB HILL FOODS,CA,445110.0,2004-10-22,2004
RICHLAND FOOD PAVILION #863,WA,445110.0,2012-04-11,2012
"JEWEL FOOD STORES, INC.",IL,445110.0,2008-08-08,2008
RITTMAN IGA,OH,445110.0,2010-03-26,2010
"FOOD LION, LLC",NC,445110.0,2008-07-10,2008
SAFEWAY #448,WA,445110.0,2014-09-04,2014
ALBERTSONS,CO,445110.0,2005-06-16,2005
SAFEWAY INC.,AZ,445110.0,2009-03-03,2009
DISCOUNT FOOD DISTRIBUTOR INC,PR,445110.0,2007-06-13,2007
FOOD 4 LESS,NV,445110.0,2012-08-23,2012
SCHIFFS RESTAURANT SERVICES INC,PA,445110.0,2009-08-18,2009
ASTORIA COOPERATIVE,OR,445110.0,2006-04-27,2006
SU MERCADITO,WA,445110.0,2011-05-25,2011
ALBERTSON'S FOOD AND DRUG STORE,NV,445110.0,2003-08-19,2003
HANAFORD,NY,445110.0,2004-12-29,2004
WALMART SUPERCENTER,CA,445110.0,2012-04-19,2012
SAFEWAY #1159,WA,445110.0,2015-01-07,2015
SUPER 7 GROCERY STORE,AR,445110.0,2009-10-22,2009
FOOD 4 LESS,NV,445110.0,2009-11-23,2009
SUPERMERCADO MR SPECIAL INC,PR,445110.0,2011-02-02,2011
"JEWEL FOOD STORES, INC.",IL,445110.0,2003-11-07,2003
EVERYBODYS A SUPER SUPERMARKET,WA,445110.0,2009-07-27,2009
"RONETCO SUPERMARKETS, INC",NJ,445110.0,2005-11-22,2005
"WINN-DIXIE CHARLOTTE, INC.",NC,445110.0,2008-10-29,2008
SHELTON RED APPLE MARKET,WA,445110.0,2008-11-25,2008
"SCHNUCKS MARKETS, INC.",IL,445110.0,2008-08-27,2008
TRADER JOE'S COMPANY,PA,445110.0,2010-01-22,2010
RALPHS GROCERY STORE,CA,445110.0,2004-06-11,2004
SAFEWAY #435,WA,445110.0,2007-08-23,2007
DEFENSE COMMISSARY AGENCY,TN,445110.0,2004-06-01,2004
QUINCY MARKET,WA,445110.0,2004-06-17,2004
ALBERTSON'S FOOD AND DRUG STORE #6006,NV,445110.0,2005-04-11,2005
"FRESH & EASY NEIGHBORHOOD MARKET, INC.",NV,445110.0,2011-05-19,2011
SAVE MART SUPERMARKET DBA LUCKY #740,CA,445110.0,2010-05-19,2010
KING SOOPERS # 127,CO,445110.0,2009-06-29,2009
TOP FOODS #33,WA,445110.0,2012-07-05,2012
SAFEWAY INC,OR,445110.0,2008-11-18,2008
JEFFERSON FOODS INC,OR,445110.0,2014-07-17,2014
BOBS OF CANTON WESTLAND,MI,445110.0,2007-10-17,2007
PIGGLY WIGGLY,AL,445110.0,2003-04-23,2003
LELAND K PESTANA,OR,445110.0,2011-01-03,2011
TERSTEEGS INC,MN,445110.0,2011-01-24,2011
"MARRAZZO'S THRIFTWAY, INC.",NJ,445110.0,2005-03-21,2005
NEWFANE MARKET,VT,445110.0,2007-06-22,2007
SUPER ONE FOODS,MN,445110.0,2009-04-24,2009
"FOOD LION, LLC",VA,445110.0,2012-11-09,2012
C & K MARKET INC,OR,445110.0,2008-10-31,2008
"THE FRESH MARKET, INC.",AL,445110.0,2009-02-24,2009
"FOODWAY, INC.",VA,445110.0,2006-03-03,2006
TOP FOODS #41,WA,445110.0,2006-09-14,2006
KROGER CO STORE 453,MI,445110.0,2014-07-16,2014
ALBERTSONS INC,OR,445110.0,2005-07-28,2005
STATER BROS MARKETS - STORE #98,CA,445110.0,2009-05-28,2009
ALBERTSONS INC,OR,445110.0,2003-07-30,2003
"VALLARTA FOOD ENTERPRISES, INC.",CA,445110.0,2009-02-24,2009
METROPOLITAN MKT/TAC #154,WA,445110.0,2014-09-02,2014
FIESTA FOOD MART STORE #8,TX,445110.0,2005-02-01,2005
ALBERTSONS INC,OR,445110.0,2005-02-17,2005
SMITH'S FOOD & DRUG #377,NV,445110.0,2008-04-09,2008
ALBERTSONS INC,OR,445110.0,2004-10-19,2004
HAJ SUPERMARKETS DBA JACK'S SUPER FOODTOWN,NJ,445110.0,2008-01-03,2008
SAFEWAY STORE INC.,CA,445110.0,2010-06-29,2010
NAMDOR INC. DBA GRISTEDES FOOD INC.,NY,445110.0,2003-03-18,2003
"JEWEL FOOD STORES, INC.",IL,445110.0,2007-07-13,2007
MEIJER INC STORE 12,MI,445110.0,2006-06-19,2006
DEFENSE COMMISSARY AGENCY,GU,445110.0,2006-02-28,2006
WILD OATS MARKETS INC,OR,445110.0,2004-10-18,2004
TOP FOODS #35,WA,445110.0,2009-01-15,2009
THE KROGER COMPANY,TN,445110.0,2010-07-06,2010
TDR INC,OR,445110.0,2003-05-20,2003
GIANT EAGLE,PA,445110.0,2009-04-02,2009
FOOD LION LLC STORE #2525,VA,445110.0,2007-08-09,2007
YOKE'S FRESH MARKET # 12,WA,445110.0,2008-03-21,2008
"ACME MARKET, INCORPORATED",PA,445110.0,2007-10-03,2007
SAFEWAY INC.,CA,445110.0,2006-01-13,2006
SHAW'S SUPERMARKETS,MA,445110.0,2010-01-22,2010
SUPERIOR MARKET,CA,445110.0,2005-10-21,2005
LATINO'S MARKET,CA,445110.0,2011-06-10,2011
"JOE CAPUTO AND SONS, INC.",IL,445110.0,2011-04-12,2011
GOOD CHOICE INC DBA ECONO,PR,445110.0,2010-10-26,2010
PICK N SAVE,WI,445110.0,2003-10-14,2003
RALEY'S,CA,445110.0,2003-02-11,2003
"FOOD COURT, INC.",WA,445110.0,2009-01-29,2009
"HARRIS TEETER, INC.",NC,445110.0,2009-12-28,2009
THE FRESH MARKET,GA,445110.0,2012-04-25,2012
SAFEWAY FUEL,NM,445110.0,2006-05-04,2006
SAFEWAY #1532,CO,445110.0,2005-04-14,2005
FELPAUSCH FOOD CENTER #292,MI,445110.0,2003-03-03,2003
TOWN & COUNTRY FOODS,AR,445110.0,2008-11-25,2008
"FOOD LION, LLC",NC,445110.0,2015-04-21,2015
PITCO FOODS,CA,445110.0,2010-05-26,2010
DE CICCO MARKETPLACE,NY,445110.0,2006-06-26,2006
IBC WONDER HOSTESS,VA,445110.0,2005-09-27,2005
SUPERMERCADO GUAYNIA INC,PR,445110.0,2005-09-07,2005
BILO,SC,445110.0,2009-11-10,2009
"SAFEWAY, INC.",VA,445110.0,2006-08-15,2006
"BASHAS', INC.",AZ,445110.0,2003-05-13,2003
SAFEWAY #1436,WA,445110.0,2012-07-12,2012
PATHMARK STORE #557,PA,445110.0,2005-03-24,2005
NEW ALBERTSONS INC,OR,445110.0,2008-04-23,2008
FOOD 4 LESS OF CALIFORNIA INC DBA FOOD 4 LESS #376,CA,445110.0,2013-11-18,2013
RAY'S FOOD PLACE #30,CA,445110.0,2005-11-30,2005
LAMKO LLC,OR,445110.0,2004-07-12,2004
MANILA ORIENTAL MARKET,CA,445110.0,2005-01-04,2005
SAARS MARKET PLACE,WA,445110.0,2008-05-06,2008
"TRADER JOE'S EAST, INCORPORATED",MA,445110.0,2007-03-13,2007
SAFEWAY STORES INC,WA,445110.0,2002-08-13,2002
BODEGA LATINA CORP,CA,445110.0,2003-10-20,2003
GRAND UNION,NJ,445110.0,2009-02-06,2009
WHOLE FOODS MARKET,NC,445110.0,2003-11-22,2003
MI PUEBLO FOOD CENTER,CA,445110.0,2003-06-18,2003
VONS #2395,NV,445110.0,2009-08-18,2009
ISLAND FRESH IGA,GU,445110.0,2011-05-10,2011
A SEABRA FOODS III LLC,NJ,445110.0,2011-08-09,2011
MISSION FOODS CORP.,NV,445110.0,2003-11-03,2003
KROGER LIMITED PARTNERSHIP I DBA KROGER STORE #535,KY,445110.0,2011-11-23,2011
SAVE-A-LOT LTD,TN,445110.0,2009-10-22,2009
NIEMANN FOODS INC. D/B/A CUB FOODS STORE #341,IL,445110.0,2008-10-06,2008
DRAGON STAR,MN,445110.0,2012-09-26,2012
FRED MEYER INCORPORATED,AK,445110.0,2003-07-03,2003
WHOLE FOODS MARKET PACIFIC NORTHWEST INC,OR,445110.0,2008-10-24,2008
AKINS FOOD CENTER 380,WA,445110.0,2014-05-12,2014
YORKYS ON ALABAMA,WA,445110.0,2011-04-06,2011
"ROVIRA FOODS, INC.",PR,445110.0,2009-10-13,2009
RALPHS GROCERY COMPANY,CA,445110.0,2010-04-07,2010
SUPERMERCADOS MR SPECIAL INC,PR,445110.0,2006-07-31,2006
SAFEWAY #1985,AZ,445110.0,2012-03-29,2012
"KING SOOPERS, STORE # 70",CO,445110.0,2009-09-23,2009
SUPERVALU WEST COAST GROCERY D,WA,445110.0,2004-02-27,2004
JEFFERSON SUPERMARKET INC.,NY,445110.0,2003-09-04,2003
"UNIFIED WESTERN GROCERS, INC.",CA,445110.0,2006-04-11,2006
TRIG'S OF EAGLE RIVER,WI,445110.0,2010-10-08,2010
SAFEWAY INC,OR,445110.0,2011-01-20,2011
HARMONS,UT,445110.0,2005-11-08,2005
KROGER LIMITED PARTNERSHIP I DBA KROGER FOOD STORE,KY,445110.0,2006-03-14,2006
HARMONS,UT,445110.0,2006-05-02,2006
NATIONAL PRODUCTS SALES INC.,UT,445110.0,2004-07-21,2004
ALBERTSONS INC,OR,445110.0,2004-09-24,2004
SAFEWAY #337,WA,445110.0,2010-03-25,2010
MILLS BROTHERS MARKET,DE,445110.0,2004-06-29,2004
VONS,CA,445110.0,2013-08-02,2013
"INGLES MARKETS, INCORPORATED",NC,445110.0,2009-09-01,2009
"Y & E FOODS, LLC DBA COMPARE FOODS",NC,445110.0,2009-10-23,2009
KROGER #852,MI,445110.0,2013-08-06,2013
SAFEWAY INC,OR,445110.0,2011-03-03,2011
THE GREAT ATLANTIC & PACIFIC TEA CO.,NJ,445110.0,2012-01-18,2012
SPROUTS FARMERS MARKET,CA,445110.0,2011-07-14,2011
DUPONT GROCERY INC,WA,445110.0,2009-08-05,2009
ALBERTSON'S,CA,445110.0,2005-03-16,2005
BJS AUTO & TRUCK,WA,445110.0,2010-12-06,2010
"SAFEWAY, INC.",CO,445110.0,2007-06-28,2007
SHAWS SUPERMARKETS INC.,ME,445110.0,2008-09-18,2008
GELSONS MARKET STORE #19,CA,445110.0,2010-07-26,2010
VALLEYS MARKET,WA,445110.0,2005-05-04,2005
CORPORATE PERSONNEL DBA PREFERRED EMPLOYMENT,CA,445110.0,2010-09-21,2010
CASH & CARRY STORES LLC,OR,445110.0,2014-02-10,2014
DEFENSE COMMISSARY AGENCY - NORTH ISLAND,CA,445110.0,2011-01-14,2011
KROGER STORE #616,AR,445110.0,2004-03-17,2004
WHOLESALE VALUE STORE INC,UT,445110.0,2013-11-18,2013
SAFEWAY #518,WA,445110.0,2005-07-18,2005
OCEAN SHORES IGA,WA,445110.0,2008-06-16,2008
"WINN DIXIE STORES, INC.",FL,445110.0,2012-02-22,2012
"MARKET BASKET FOOD STORES, INC.",NC,445110.0,2010-08-25,2010
THE KROGER CO. #942,IL,445110.0,2007-01-23,2007
"SAFEWAY,INC.",CA,445110.0,2014-02-11,2014
CURTIS W THOMPSON,OR,445110.0,2004-01-23,2004
"VALLARTA SUPERMARKETS, INC.",CA,445110.0,2009-08-18,2009
SAVEMART SUPERMARKETS,CA,445110.0,2003-03-14,2003
KE MCKAYS OF COOS BAY INC,OR,445110.0,2004-05-20,2004
SUNNYSIDE FOOD DEPOT #869,WA,445110.0,2012-04-11,2012
"TRADER JOE'S EAST, INCORPORATED",MA,445110.0,2007-03-06,2007
